Zeit(s) T_Probe(K) T_Becher(K)
2002.154	89.936	90.459
2003.958	89.942	90.469
2005.769	89.949	90.479
2007.582	89.958	90.489
2009.390	89.968	90.500
2011.229	89.973	90.508
2013.036	89.982	90.517
2014.843	89.988	90.529
2016.649	89.999	90.538
2018.454	90.005	90.548
2020.266	90.013	90.557
2022.070	90.020	90.567
2023.879	90.029	90.576
2025.696	90.037	90.587
2027.507	90.044	90.597
2029.315	90.053	90.605
2031.123	90.062	90.614
2032.933	90.068	90.625
2034.772	90.077	90.633
2036.580	90.085	90.644
2038.387	90.094	90.653
2040.215	90.101	90.664
2042.029	90.111	90.673
2043.838	90.117	90.684
2045.641	90.127	90.692
2047.450	90.134	90.701
2049.257	90.142	90.712
2051.062	90.152	90.722
2052.874	90.159	90.731
2054.685	90.168	90.741
2056.489	90.175	90.751
2058.300	90.184	90.759
2060.130	90.192	90.769
2061.980	90.201	90.779
2063.793	90.210	90.787
2065.661	90.219	90.798
2067.472	90.227	90.809
2069.275	90.234	90.819
2071.082	90.242	90.827
2072.893	90.253	90.836
2074.701	90.261	90.848
2076.509	90.269	90.857
2078.317	90.278	90.867
2080.167	90.285	90.875
2081.974	90.295	90.886
2083.776	90.304	90.895
2085.582	90.312	90.906
2087.389	90.321	90.916
2089.196	90.330	90.926
2091.006	90.338	90.933
2092.813	90.348	90.943
2094.620	90.355	90.952
2096.426	90.365	90.963
2098.240	90.374	90.973
2100.049	90.382	90.981
2101.851	90.392	90.991
2103.662	90.400	90.999
2105.466	90.410	91.010
2107.271	90.419	91.019
2109.084	90.427	91.029
2110.893	90.437	91.040
2112.699	90.444	91.049
2114.509	90.454	91.057
2116.315	90.463	91.068
2118.121	90.473	91.077
2119.932	90.481	91.087
2121.739	90.490	91.095
2123.595	90.500	91.105
2125.403	90.508	91.115
2127.209	90.518	91.126
2129.019	90.526	91.134
2130.835	90.537	91.144
2132.641	90.545	91.153
2134.447	90.554	91.162
2136.254	90.564	91.174
2138.058	90.574	91.182
2139.864	90.582	91.192
2141.673	90.592	91.203
2143.474	90.600	91.212
2145.282	90.610	91.221
2147.095	90.620	91.229
2148.900	90.629	91.238
2150.707	90.641	91.250
2152.516	90.649	91.259
2154.317	90.656	91.268
2156.125	90.666	91.278
2157.938	90.675	91.288
2159.748	90.687	91.295
2161.554	90.695	91.307
2163.366	90.705	91.316
2165.172	90.716	91.326
2166.980	90.723	91.332
2168.793	90.733	91.344
2170.604	90.742	91.354
2172.411	90.752	91.363
2174.232	90.761	91.372
2176.041	90.771	91.383
2177.848	90.779	91.392
2179.658	90.789	91.400
2181.466	90.799	91.409
2183.275	90.808	91.420
2185.081	90.817	91.430
2186.889	90.828	91.437
2188.698	90.837	91.448
2190.508	90.846	91.457
2192.311	90.858	91.467
2194.124	90.868	91.476
2195.931	90.874	91.486
2197.736	90.888	91.494
2199.546	90.895	91.505
2201.352	90.904	91.515
2203.159	90.914	91.524
2204.968	90.924	91.533
2206.779	90.933	91.543
2208.584	90.943	91.552
2210.393	90.952	91.563
2212.195	90.964	91.571
2214.004	90.973	91.581
2215.818	90.982	91.592
2217.629	90.992	91.600
2219.431	91.003	91.610
2221.241	91.012	91.618
2223.050	91.020	91.628
2224.860	91.033	91.637
2226.666	91.040	91.647
2228.473	91.050	91.656
2230.281	91.060	91.667
2232.090	91.070	91.674
2233.897	91.079	91.683
2235.703	91.091	91.695
2237.551	91.098	91.704
2239.354	91.109	91.714
2241.167	91.119	91.721
2242.979	91.128	91.732
2244.784	91.139	91.742
2246.592	91.148	91.750
2248.404	91.159	91.759
2250.208	91.168	91.770
2252.015	91.178	91.779
2253.827	91.187	91.788
2255.630	91.198	91.796
2257.438	91.207	91.807
2259.248	91.219	91.816
